[         80          43         311         208     0.96289           0]
[         80          42         311         207     0.96973           0]
[         81          46         312         205     0.97168           0]
[         83          48         312         203      0.9624           0]
[         85          50         311         202     0.96338           0]
[         88          50         311         202      0.9624           0]
[         89          52         312         204      0.9624           0]
[         90          53         311         205     0.95703           0]
[         92          54         311         206     0.95703           0]
[         95          53         309         208     0.95264           0]
[         92          53         308         206     0.97021           0]
[         92          53         309         204      0.9707           0]
[         94          51         309         203      0.9668           0]
[         95          51         308         204     0.96436           0]
[         96          52         309         205     0.96143           0]
[         95          52         309         204     0.95068           0]
[         97          53         305         206     0.94971           0]
[         98          54         300         206     0.95312           0]
[         98          54         300         207     0.96582           0]
[         96          54         300         206     0.97314           0]
[         93          53         299         204     0.97314           0]
[         95          52         301         202     0.96973           0]
[         94          53         299         207     0.96436           0]
[         95          57         296         205     0.95312           0]
[         96          60         296         206     0.93799           0]
[         95          59         291         208     0.92188           0]
[         92          58         286         207     0.94482           0]
[         92          58         283         207     0.94873           0]
[         92          60         281         205     0.94482           0]
[         94          62         281         199     0.93506           0]
[         94          62         281         206     0.94238           0]
[         93          61         281         206     0.92529           0]
[         94          63         282         207     0.91504           0]
[         94          65         279         207     0.94287           0]
[         95          67         278         207     0.94727           0]
[         96          68         277         207     0.95801           0]
[         94          66         275         207     0.95605           0]
[         91          65         271         205     0.96289           0]
[         92          60         273         204     0.95508           0]
[         94          53         278         204      0.9458           0]
[         92          48         274         204     0.96191           0]
[         93          46         273         205     0.96045           0]
[         93          46         274         206     0.96826           0]
[         92          45         272         207     0.97363           0]
[         90          40         275         208     0.97754           0]
[         89          32         273         208     0.95557           0]
[         85          26         272         207     0.95947           0]
[         85          26         273         206     0.96094           0]
[         85          28         271         207     0.93652           0]
[         86          30         271         207     0.94336           0]
[         85          29         268         205     0.91455           0]
[         82          26         268         206     0.94287           0]
[         84          26         269         207     0.94922           0]
[         83          25         269         208     0.94971           0]
[         83          25         271         207     0.95508           0]
[         82          23         271         205     0.95312           0]
[         81          20         272         205     0.94971           0]
[         80          19         270         205     0.95117           0]
[         81          19         269         204     0.96094           0]
[         81          17         269         205     0.95801           0]
[         81          16         270         203     0.95996           0]
[         81          16         271         202     0.97119           0]
[         81          14         274         202     0.96436           0]
[         81          12         272         199     0.92822           0]
[         82          13         274         201     0.94775           0]
[         82          14         274         202     0.94336           0]
[         82          14         274         202     0.92285           0]
[         81          12         273         201     0.93799           0]
[         81          11         274         202      0.9624           0]
[         81          14         273         203     0.96826           0]
[         80          15         275         204     0.96533           0]
[         80          14         271         203     0.95703           0]
[         84          15         270         201     0.93066           0]
[         86          18         269         203     0.96289           0]
[         84          20         270         205     0.96924           0]
[         84          23         270         206     0.96436           0]
[         85          26         274         207     0.96533           0]
[         84          27         276         208     0.95068           0]
[         83          27         277         208     0.94141           0]
[         81          26         277         208     0.94971           0]
[         82          25         274         206      0.9248           0]
[         83          27         269         205     0.95557           0]
[         81          26         267         206     0.93018           0]
[         81          28         268         206     0.93164           0]
[         80          29         267         207     0.91992           0]
[         80          30         267         208     0.89502           0]
[         83          30         267         208     0.85596           0]
[         84          30         269         208     0.86133           0]
[         84          30         269         205     0.90137           0]
[         79          30         269         208      0.8916           0]
[         84          32         269         208     0.86572           0]
[         82          33         269         208     0.90137           0]
[         80          34         269         208     0.86621           0]
[         74          31         266         208     0.91211           0]
[         76          28         267         208     0.90039           0]
[         74          27         271         208     0.87891           0]
[         70          26         273         204     0.88867           0]
[         67          24         274         207      0.9292           0]
[         69          23         274         208     0.91943           0]
[         65          23         269         208     0.93213           0]
[         68          21         274         208     0.94043           0]
[         69          24         277         208     0.90723           0]
[         77          25         274         208     0.91943           0]
[         78          26         273         207     0.92822           0]
[         76          24         273         208     0.91406           0]
[         76          20         273         208     0.91992           0]
[         76          18         276         204     0.95605           0]
[         72          16         273         206     0.94727           0]
[         69          12         272         208     0.94238           0]
[         68          10         273         208      0.9585           0]
[         66           9         274         208     0.94922           0]
[         67          10         274         208     0.96875           0]
[         68          12         272         208     0.94971           0]
[         67          11         272         206     0.93994           0]
[         70          11         271         203     0.90918           0]
[         72          11         271         205     0.88721           0]
[         69          12         272         206      0.9375           0]
[         70          11         273         208     0.95361           0]
[         65           9         272         208     0.95215           0]
[         64           9         272         208     0.96338           0]
[         65          10         274         206     0.93945           0]
[         65           9         276         206     0.91357           0]
[         66           6         274         190     0.85596           0]
[         64           2         272         200     0.86768           0]
[         64           1         273         201     0.87012           0]
[         63           3         269         203     0.89307           0]
[         66           6         269         205     0.91895           0]
[         65           9         269         206     0.94873           0]
[         67          10         272         203     0.87109           0]
[         66          11         270         204      0.9209           0]
[         66          10         271         204     0.92676           0]
[         67          10         272         206      0.9165           0]
[         66           9         271         207      0.9165           0]
[         65           9         270         207     0.93408           0]
[         62           5         273         208     0.88721           0]
[         50           0         271         203     0.88965           0]
[         51           0         270         202     0.87061           0]
[         62           8         262         205      0.8916           0]
[         63          11         263         206     0.96191           0]
[         62          12         263         207     0.93994           0]
[         62          12         263         206     0.94824           0]
[         65          13         262         206     0.94043           0]
[         65          15         260         205     0.92627           0]
[         64          17         263         207     0.96094           0]
[         63          18         261         208     0.95459           0]
[         61          15         263         208      0.9624           0]
[         61          14         263         208     0.97168           0]
[         62          13         264         208     0.96875           0]
[         62          15         266         208     0.96875           0]
[         63          15         265         208     0.96094           0]
[         64          18         265         205     0.94189           0]
[         64          17         266         206     0.96094           0]
[         64          18         264         208     0.94287           0]
[         63          15         268         207     0.96924           0]
[         63          19         266         208     0.95752           0]
[         63          15         269         208     0.97217           0]
[         63          17         272         208     0.96436           0]
[         64          20         271         208     0.95117           0]
[         65          19         270         206      0.9668           0]
[         66          23         268         206     0.94775           0]
[         65          23         269         204     0.93457           0]
[         64          24         270         206     0.91162           0]
[         64          36         269         206     0.92432           0]
[        100         137         266         208     0.96533           0]
