77,89,
84,96,
98,97,
99,98,
101,98,
98,96,
98,99,
98,98,
101,100,
102,102,
102,102,
106,103,
105,100,
104,102,
104,105,
107,106,
104,106,
107,107,
106,105,
104,106,
107,107,
107,105,
107,106,
104,106,
106,107,
108,108,
107,108,
107,107,
112,109,
111,109,
110,109,
110,108,
110,109,
109,108,
110,107,
108,109,
112,111,
112,110,
112,112,
112,110,
110,107,
109,110,
109,108,
110,108,
113,112,
108,110,
112,112,
113,113,
115,114,
119,117,
119,116,
120,118,
118,117,
121,118,
121,118,
121,118,
120,117,
119,117,
118,118,
120,118,
120,118,
120,116,
120,116,
119,103,
117,116,
117,116,
116,116,
117,117,
117,116,
120,117,
121,117,
119,117,
119,118,
119,115,
119,117,
120,118,
120,117,
119,116,
119,118,
122,119,
121,119,
122,119,
122,117,
120,117,
121,118,
122,118,
123,118,
121,120,
121,119,
121,120,
121,118,
114,106,
widht,length,
112.282608695652,110.847826086957,80
